datetime,power,wind_speed,wind_direction,temperature
2019-09-22 07:30:00,    71.779,     3.865,   152.431,     8.136
2019-09-22 07:45:00,    78.616,     3.830,   157.573,     8.230
2019-09-22 08:00:00,    40.161,     3.745,   165.606,     8.606
2019-09-22 08:15:00,    42.726,     2.752,   165.533,     9.260
2019-09-22 08:30:00,    48.706,     2.669,   173.780,    10.375
2019-09-22 08:45:00,    46.144,     3.517,   172.087,    11.837
2019-09-22 09:00:00,    50.418,     3.136,   196.325,    13.190
2019-09-22 09:15:00,    71.779,     3.104,   164.833,    14.372
2019-09-22 09:30:00,    42.728,     3.377,   171.607,    15.892
2019-09-22 09:45:00,   160.649,     4.059,   163.363,    18.201
2019-09-22 10:00:00,    79.470,     3.078,   149.867,    19.490
2019-09-22 10:15:00,    82.888,     3.801,   162.384,    20.004
2019-09-22 10:30:00,    32.471,     3.279,   141.560,    20.513
2019-09-22 10:45:00,    18.799,     2.365,   166.140,    21.115
2019-09-22 11:00:00,    12.817,     2.928,   209.717,    20.808
2019-09-22 11:15:00,    31.616,     3.685,   216.920,    20.294
2019-09-22 11:30:00,    29.055,     2.930,   165.376,    20.947
2019-09-22 11:45:00,    29.054,     2.402,   185.052,    22.631
2019-09-22 12:00:00,    82.888,     3.302,   172.548,    22.984
2019-09-22 12:15:00,   187.996,     4.471,   177.080,    24.097
2019-09-22 12:30:00,   159.795,     5.463,   181.447,    24.828
2019-09-22 12:45:00,   392.225,     5.886,   195.350,    24.456
2019-09-22 13:00:00,   258.919,     6.063,   186.299,    24.911
2019-09-22 13:15:00,   205.083,     5.457,   216.770,    26.138
2019-09-22 13:30:00,   210.211,     6.360,   197.048,    26.376
2019-09-22 13:45:00,   452.041,     5.123,   196.072,    26.080
2019-09-22 14:00:00,   176.030,     5.786,   220.066,    26.561
2019-09-22 14:15:00,   170.905,     5.096,   214.062,    26.761
2019-09-22 14:30:00,   334.115,     5.567,   194.733,    27.501
2019-09-22 14:45:00,   216.193,     5.461,   200.925,    26.773
2019-09-22 15:00:00,   329.843,     5.552,   193.711,    26.079
2019-09-22 15:15:00,   168.339,     5.753,   190.541,    25.916
2019-09-22 15:30:00,    89.724,     4.444,   190.174,    26.806
2019-09-22 15:45:00,    95.706,     4.256,   171.319,    27.512
2019-09-22 16:00:00,   369.151,     4.895,   159.481,    28.935
2019-09-22 16:15:00,   288.827,     5.069,   159.528,    29.411
2019-09-22 16:30:00,    89.724,     4.745,   163.606,    30.718
2019-09-22 16:45:00,   124.759,     4.182,   165.539,    29.254
2019-09-22 17:00:00,   131.596,     4.884,   161.032,    29.583
2019-09-22 17:15:00,   114.505,     3.846,   130.699,    26.876
2019-09-22 17:30:00,    62.380,     2.988,   157.146,    26.115
2019-09-22 17:45:00,   107.669,     3.105,   138.588,    24.976
2019-09-22 18:00:00,    29.054,     3.489,   161.522,    24.373
2019-09-22 18:15:00,    48.709,     3.184,   149.793,    24.293
2019-09-22 18:30:00,    45.291,     3.101,   127.229,    23.348
2019-09-22 18:45:00,    58.964,     4.200,   143.458,    22.305
2019-09-22 19:00:00,    81.179,     3.586,   146.579,    21.342
2019-09-22 19:15:00,    97.415,     3.964,   131.035,    20.470
2019-09-22 19:30:00,    82.890,     3.748,   151.276,    19.526
2019-09-22 19:45:00,   394.789,     5.084,   212.862,    19.426
2019-09-22 20:00:00,   223.883,     4.923,   220.057,    19.863
2019-09-22 20:15:00,    37.599,     3.189,   216.340,    19.653
2019-09-22 20:30:00,   114.505,     3.825,   232.562,    18.844
2019-09-22 20:45:00,   156.377,     4.755,   236.033,    18.713
2019-09-22 21:00:00,   143.559,     4.974,   231.833,    18.795
2019-09-22 21:15:00,    26.488,     3.384,   271.627,    18.433
2019-09-22 21:30:00,   126.468,     4.832,   261.685,    18.295
2019-09-22 21:45:00,   205.084,     5.654,   252.358,    17.998
2019-09-22 22:00:00,   190.557,     4.628,   257.336,    17.322
2019-09-22 22:15:00,   306.772,     4.898,   251.561,    17.292
2019-09-22 22:30:00,   346.078,     6.408,   267.939,    17.067
2019-09-22 22:45:00,   393.932,     6.089,   276.455,    16.631
2019-09-22 23:00:00,   338.390,     6.333,   265.054,    16.098
2019-09-22 23:15:00,   226.447,     5.841,   271.054,    15.502
2019-09-22 23:30:00,   255.502,     4.871,   287.706,    15.298
2019-09-22 23:45:00,   205.940,     3.755,   253.729,    15.180
2019-09-23 00:00:00,    24.779,     4.409,   315.391,    15.184
2019-09-23 00:15:00,    76.054,     4.712,   247.270,    15.107
2019-09-23 00:30:00,   265.757,     4.873,   277.784,    14.964
2019-09-23 00:45:00,   129.887,     6.412,   257.348,    14.792
2019-09-23 01:00:00,   179.449,     6.049,   260.720,    13.854
2019-09-23 01:15:00,   859.646,     5.513,   267.905,    13.284
2019-09-23 01:30:00,   127.322,     5.233,   266.962,    13.081
2019-09-23 01:45:00,    17.090,     4.052,   303.737,    12.765
2019-09-23 02:00:00,     4.273,     1.949,     2.760,    12.643
2019-09-23 02:15:00,     9.388,     1.491,   292.793,    12.430
2019-09-23 02:30:00,    10.242,     2.840,   289.828,    12.208
2019-09-23 02:45:00,    74.343,     4.027,   266.839,    12.100
2019-09-23 03:00:00,    31.619,     3.063,   267.312,    11.875
2019-09-23 03:15:00,     3.418,     1.924,   191.269,    12.023
2019-09-23 03:30:00,    21.363,     2.136,   217.143,    12.013
2019-09-23 03:45:00,   129.032,     3.883,   225.266,    12.057
2019-09-23 04:00:00,    64.943,     3.581,   245.813,    11.895
2019-09-23 04:15:00,    37.599,     3.070,   239.625,    12.109
2019-09-23 04:30:00,    65.798,     3.096,   223.279,    12.177
2019-09-23 04:45:00,    64.945,     3.820,   220.128,    12.171
2019-09-23 05:00:00,   134.159,     4.660,   235.380,    12.249
2019-09-23 05:15:00,   223.031,     4.528,   240.865,    12.367
2019-09-23 05:30:00,   111.942,     4.732,   228.310,    12.612
2019-09-23 05:45:00,    89.724,     4.365,   219.852,    12.665
2019-09-23 06:00:00,   166.631,     4.579,   227.368,    12.752
2019-09-23 06:15:00,   143.558,     4.905,   218.468,    12.765
2019-09-23 06:30:00,    82.888,     4.582,   221.782,    12.729
2019-09-23 06:45:00,   147.831,     3.516,   224.140,    12.703
2019-09-23 07:00:00,    97.415,     3.680,   224.479,    12.770
2019-09-23 07:15:00,   117.923,     4.264,   216.040,    12.769
2019-09-23 07:30:00,   143.559,     3.919,   225.363,    12.810
2019-09-23 07:45:00,   193.975,     4.918,   235.424,    12.795
2019-09-23 08:00:00,   309.335,     4.893,   241.073,    12.880
2019-09-23 08:15:00,   123.050,     4.891,   233.984,    12.838
2019-09-23 08:30:00,   193.977,     4.259,   234.393,    13.027
2019-09-23 08:45:00,   305.064,     5.024,   246.350,    13.106
2019-09-23 09:00:00,   218.756,     5.424,   240.770,    13.252
2019-09-23 09:15:00,   149.540,     4.925,   258.587,    13.107
2019-09-23 09:30:00,   161.504,     4.735,   268.441,    12.951
2019-09-23 09:45:00,   355.479,     6.320,   245.974,    13.056
2019-09-23 10:00:00,   158.942,     4.817,   241.005,    13.390
2019-09-23 10:15:00,   309.335,     5.635,   258.277,    13.414
2019-09-23 10:30:00,   317.880,     5.955,   259.796,    13.048
2019-09-23 10:45:00,   212.774,     5.648,   251.565,    13.690
2019-09-23 11:00:00,    63.236,     3.650,   239.122,    14.077
2019-09-23 11:15:00,   104.251,     4.698,   232.232,    14.471
2019-09-23 11:30:00,     8.532,     4.072,   253.065,    15.422
2019-09-23 11:45:00,     8.533,     3.491,   233.377,    15.231
2019-09-23 12:00:00,     8.533,     3.836,   223.297,    14.661
2019-09-23 12:15:00,     8.533,     2.561,   216.622,    15.214
2019-09-23 12:30:00,     7.679,     2.957,   249.919,    15.008
2019-09-23 12:45:00,     5.113,     3.048,   208.594,    14.429
2019-09-23 13:00:00,     8.533,     2.837,   222.559,    14.583
2019-09-23 13:15:00,     8.533,     3.627,   222.364,    15.864
2019-09-23 13:30:00,     8.533,     4.394,   222.440,    15.979
2019-09-23 13:45:00,     5.970,     3.630,   217.820,    16.388
2019-09-23 14:00:00,     8.533,     3.233,   219.785,    16.078
2019-09-23 14:15:00,     5.966,     3.146,   220.148,    16.842
2019-09-23 14:30:00,     8.533,     3.458,   208.590,    17.921
2019-09-23 14:45:00,     8.533,     3.392,   227.740,    17.133
2019-09-23 15:00:00,     7.679,     4.193,   229.920,    17.431
2019-09-23 15:15:00,     8.529,     3.747,   226.167,    17.217
2019-09-23 15:30:00,    81.179,     4.658,   235.518,    16.969
2019-09-23 15:45:00,   148.686,     4.502,   242.848,    17.791
2019-09-23 16:00:00,    69.218,     3.621,   237.488,    16.697
2019-09-23 16:15:00,   218.756,     3.487,   256.079,    17.389
2019-09-23 16:30:00,   109.378,     4.893,   263.628,    20.089
2019-09-23 16:45:00,    74.345,     3.159,   243.292,    19.788
2019-09-23 17:00:00,    70.925,     3.804,   257.447,    17.802
2019-09-23 17:15:00,    32.472,     2.455,   279.346,    18.357
2019-09-23 17:30:00,    59.815,     2.875,   284.464,    19.779
2019-09-23 17:45:00,    79.470,     3.298,   258.671,    18.822
2019-09-23 18:00:00,    90.579,     3.253,   278.014,    17.002
2019-09-23 18:15:00,    53.834,     2.808,   270.552,    16.462
2019-09-23 18:30:00,    14.527,     2.487,   254.754,    15.830
2019-09-23 18:45:00,     5.983,     2.141,   271.739,    15.379
2019-09-23 19:00:00,    12.818,     2.981,   251.653,    15.096
2019-09-23 19:15:00,    51.271,     2.639,   236.612,    15.140
2019-09-23 19:30:00,    23.926,     2.712,   249.665,    14.930
2019-09-23 19:45:00,     3.418,     1.960,   214.287,    14.890
2019-09-23 20:00:00,    14.527,     2.184,   239.405,    14.685
2019-09-23 20:15:00,     5.127,     1.804,   223.383,    14.341
2019-09-23 20:30:00,     4.273,     2.230,   230.026,    14.189
2019-09-23 20:45:00,    23.071,     2.104,   233.065,    13.845
2019-09-23 21:00:00,    -4.273,     1.850,   208.399,    13.270
2019-09-23 21:15:00,     8.533,     1.942,   203.991,    11.857
2019-09-23 21:30:00,    35.890,     2.571,   219.178,    11.067
2019-09-23 21:45:00,    39.308,     2.885,   221.644,    10.331
2019-09-23 22:00:00,    35.035,     2.717,   211.133,     9.656
2019-09-23 22:15:00,    29.908,     2.627,   217.416,     9.320
2019-09-23 22:30:00,    48.707,     3.017,   220.362,     8.780
2019-09-23 22:45:00,    48.707,     2.802,   215.761,     8.399
2019-09-23 23:00:00,    80.325,     3.500,   210.735,     8.001
2019-09-23 23:15:00,    56.398,     3.339,   202.432,     7.556
2019-09-23 23:30:00,    52.125,     3.241,   196.381,     6.909
2019-09-23 23:45:00,    62.380,     2.835,   209.658,     6.953
2019-09-24 00:00:00,    47.000,     3.200,   202.980,     6.819
2019-09-24 00:15:00,    70.069,     3.205,   211.944,     6.654
2019-09-24 00:30:00,    35.034,     3.019,   221.792,     6.546
2019-09-24 00:45:00,    46.144,     2.844,   203.946,     6.836
2019-09-24 01:00:00,    43.579,     3.006,   208.680,     7.337
2019-09-24 01:15:00,    36.744,     2.822,   196.496,     7.620
2019-09-24 01:30:00,    39.310,     2.947,   197.205,     7.670
2019-09-24 01:45:00,    36.746,     2.882,   203.298,     7.840
2019-09-24 02:00:00,    35.892,     2.869,   199.903,     8.121
2019-09-24 02:15:00,    81.179,     3.442,   197.161,     8.086
2019-09-24 02:30:00,   126.468,     4.590,   190.421,     8.606
2019-09-24 02:45:00,    94.851,     4.145,   180.305,     8.667
2019-09-24 03:00:00,   111.942,     4.136,   176.728,     8.335
2019-09-24 03:15:00,   133.306,     4.431,   176.759,     7.940
2019-09-24 03:30:00,    89.723,     3.870,   172.978,     7.173
2019-09-24 03:45:00,   111.942,     4.011,   176.093,     6.901
2019-09-24 04:00:00,   125.614,     4.142,   179.089,     6.739
2019-09-24 04:15:00,   115.360,     3.931,   168.994,     6.691
2019-09-24 04:30:00,    99.124,     3.885,   175.307,     6.801
2019-09-24 04:45:00,   125.614,     4.305,   179.878,     6.530
2019-09-24 05:00:00,    97.415,     3.928,   172.219,     6.191
2019-09-24 05:15:00,    83.743,     3.353,   165.037,     5.853
2019-09-24 05:30:00,    78.616,     3.686,   169.381,     5.923
2019-09-24 05:45:00,    85.452,     3.943,   177.734,     5.811
2019-09-24 06:00:00,    65.797,     2.754,   169.087,     5.497
2019-09-24 06:15:00,   126.468,     4.488,   182.981,     5.168
2019-09-24 06:30:00,   122.196,     4.223,   180.574,     5.247
2019-09-24 06:45:00,   111.087,     4.119,   184.963,     5.158
2019-09-24 07:00:00,    74.343,     3.913,   182.971,     6.129
2019-09-24 07:15:00,    56.398,     3.109,   192.812,     8.051
2019-09-24 07:30:00,    46.997,     3.405,   174.083,     9.013
2019-09-24 07:45:00,    81.179,     3.569,   180.587,     9.592
2019-09-24 08:00:00,    79.470,     3.757,   178.940,    10.182
2019-09-24 08:15:00,    94.851,     3.579,   178.470,    10.738
2019-09-24 08:30:00,   105.106,     4.265,   182.330,    10.784
2019-09-24 08:45:00,    52.126,     3.175,   170.133,    11.163
2019-09-24 09:00:00,    73.488,     3.283,   179.351,    11.865
2019-09-24 09:15:00,   100.833,     3.426,   177.179,    12.228
2019-09-24 09:30:00,   100.833,     3.426,   177.179,    12.711
2019-09-24 09:45:00,   100.833,     3.426,   177.179,    13.419
2019-09-24 10:00:00,   100.833,     3.426,   177.179,    13.904
2019-09-24 10:15:00,   100.833,     3.426,   177.179,    14.386
2019-09-24 10:30:00,   100.833,     3.426,   177.179,    14.851
2019-09-24 10:45:00,     5.968,     2.732,   179.810,    15.085
2019-09-24 11:00:00,     5.969,     3.150,   176.922,    15.419
2019-09-24 11:15:00,     5.970,     3.238,   153.672,    16.009
2019-09-24 11:30:00,     5.970,     3.238,   153.672,    16.823
2019-09-24 11:45:00,     5.970,     3.238,   153.672,    17.386
2019-09-24 12:00:00,     5.970,     3.238,   153.672,    17.188
2019-09-24 12:15:00,     5.970,     3.238,   153.672,    17.618
2019-09-24 12:30:00,     5.970,     3.238,   153.672,    17.972
2019-09-24 12:45:00,     5.970,     3.238,   153.672,    18.623
2019-09-24 13:00:00,     5.970,     3.238,   153.672,    18.831
2019-09-24 13:15:00,     5.970,     3.238,   153.672,    18.415
2019-09-24 13:30:00,     5.970,     3.238,   153.672,    18.022
2019-09-24 13:45:00,     5.970,     3.238,   153.672,    17.146
2019-09-24 14:00:00,     5.970,     3.238,   153.672,    16.578
2019-09-24 14:15:00,     5.970,     3.238,   153.672,    15.714
2019-09-24 14:30:00,     5.970,     3.238,   153.672,    14.350
2019-09-24 14:45:00,     5.970,     3.238,   153.672,    13.956
2019-09-24 15:00:00,     7.679,     3.919,   164.515,    14.338
2019-09-24 15:15:00,   198.248,     5.229,   172.955,    14.190
2019-09-24 15:30:00,    93.142,     4.846,   173.902,    14.671
2019-09-24 15:45:00,    76.052,     3.444,   184.696,    14.380
2019-09-24 16:00:00,   241.827,     5.418,   161.718,    14.160
2019-09-24 16:15:00,   281.136,     5.987,   159.826,    14.633
2019-09-24 16:30:00,    93.142,     5.045,   149.175,    15.082
2019-09-24 16:45:00,   185.432,     4.552,   162.948,    14.146
2019-09-24 17:00:00,   374.277,     5.465,   158.312,    13.253
2019-09-24 17:15:00,   464.003,     6.543,   166.402,    13.011
2019-09-24 17:30:00,   502.458,     6.355,   184.800,    13.233
2019-09-24 17:45:00,   500.747,     7.460,   182.354,    13.154
2019-09-24 18:00:00,  1180.089,     7.451,   188.189,    12.615
2019-09-24 18:15:00,  1098.054,     8.631,   192.256,    12.207
2019-09-24 18:30:00,   711.812,     7.799,   163.381,    11.874
2019-09-24 18:45:00,   701.558,     7.453,   177.780,    11.944
2019-09-24 19:00:00,   754.540,     7.302,   182.034,    11.800
2019-09-24 19:15:00,   961.333,     9.712,   195.333,    11.543
2019-09-24 19:30:00,  1388.593,     8.622,   179.844,    11.238
2019-09-24 19:45:00,  1067.292,     9.531,   185.493,    11.182
2019-09-24 20:00:00,   863.916,     8.930,   179.206,    11.136
2019-09-24 20:15:00,   607.563,     7.878,   167.946,    11.141
2019-09-24 20:30:00,   509.292,     7.661,   171.096,    11.168
2019-09-24 20:45:00,   274.300,     5.728,   204.195,    11.223
2019-09-24 21:00:00,   307.626,     7.072,   185.607,    11.302
2019-09-24 21:15:00,   374.277,     5.582,   184.494,    11.402
2019-09-24 21:30:00,   279.427,     6.147,   196.344,    11.506
2019-09-24 21:45:00,   814.354,     6.066,   188.173,    11.515
2019-09-24 22:00:00,   392.225,     7.854,   184.265,    11.578
2019-09-24 22:15:00,   557.999,     6.755,   218.015,    11.685
2019-09-24 22:30:00,   205.084,     6.958,   197.498,    11.776
2019-09-24 22:45:00,   381.969,     7.486,   202.281,    11.941
2019-09-24 23:00:00,   408.458,     6.092,   200.641,    12.033
2019-09-24 23:15:00,   205.938,     5.695,   201.076,    12.046
2019-09-24 23:30:00,   311.900,     6.062,   194.623,    12.207
2019-09-24 23:45:00,   249.519,     5.507,   196.560,    12.555
2019-09-25 00:00:00,   108.524,     5.412,   230.386,    12.896
2019-09-25 00:15:00,   313.610,     6.322,   207.292,    13.032
2019-09-25 00:30:00,   506.730,     6.617,   219.593,    13.083
2019-09-25 00:45:00,  1010.895,     8.099,   234.284,    12.947
2019-09-25 01:00:00,   713.521,     6.942,   216.343,    13.063
2019-09-25 01:15:00,   553.729,     6.918,   218.440,    13.113
2019-09-25 01:30:00,   361.461,     7.078,   223.138,    13.187
2019-09-25 01:45:00,   554.583,     6.652,   216.370,    13.251
2019-09-25 02:00:00,   777.612,     8.571,   248.310,    12.963
2019-09-25 02:15:00,   598.162,     7.717,   245.450,    13.072
2019-09-25 02:30:00,  1526.170,     9.586,   247.634,    12.930
2019-09-25 02:45:00,   735.741,     8.481,   233.170,    12.787
2019-09-25 03:00:00,   584.489,     7.603,   230.272,    12.583
2019-09-25 03:15:00,   595.600,     8.470,   264.867,    12.557
2019-09-25 03:30:00,  1451.827,     8.341,   261.438,    12.503
2019-09-25 03:45:00,   757.955,     7.864,   263.881,    12.416
2019-09-25 04:00:00,   815.211,     8.019,   259.561,    12.350
2019-09-25 04:15:00,   316.171,     7.341,   260.185,    12.296
2019-09-25 04:30:00,   244.394,     5.579,   256.790,    12.194
2019-09-25 04:45:00,   281.991,     5.708,   242.436,    12.177
2019-09-25 05:00:00,   334.971,     5.764,   248.388,    12.164
2019-09-25 05:15:00,   150.395,     5.663,   240.896,    11.890
2019-09-25 05:30:00,   298.226,     6.626,   232.056,    11.775
2019-09-25 05:45:00,   557.145,     8.238,   255.519,    11.952
2019-09-25 06:00:00,   865.625,     7.647,   239.655,    12.092
2019-09-25 06:15:00,   536.638,     7.430,   239.020,    12.033
2019-09-25 06:30:00,   589.618,     7.193,   236.077,    11.982
2019-09-25 06:45:00,   319.589,     7.188,   234.034,    12.069
2019-09-25 07:00:00,   722.068,     7.442,   231.462,    12.049
2019-09-25 07:15:00,   335.824,     7.033,   226.238,    12.080
2019-09-25 07:30:00,   815.209,     7.065,   228.714,    12.098
2019-09-25 07:45:00,   438.369,     7.324,   229.538,    12.030
2019-09-25 08:00:00,   928.860,     9.059,   226.046,    11.898
2019-09-25 08:15:00,   481.949,     8.126,   224.646,    12.170
2019-09-25 08:30:00,   532.364,     6.919,   224.681,    11.994
2019-09-25 08:45:00,   357.188,     6.813,   227.144,    12.118
2019-09-25 09:00:00,   302.499,     6.889,   237.682,    12.482
2019-09-25 09:15:00,   519.546,     7.165,   220.968,    12.788
2019-09-25 09:30:00,   522.112,     8.234,   217.904,    12.782
2019-09-25 09:45:00,   636.617,     8.697,   223.038,    13.310
2019-09-25 10:00:00,   986.967,     7.408,   220.920,    13.267
2019-09-25 10:15:00,   702.416,     8.082,   220.540,    13.253
2019-09-25 10:30:00,   365.733,     7.203,   234.258,    13.403
2019-09-25 10:45:00,   878.443,     7.511,   234.280,    13.781
2019-09-25 11:00:00,   239.265,     6.273,   226.221,    13.983
2019-09-25 11:15:00,   505.876,     7.098,   228.199,    14.268
2019-09-25 11:30:00,   660.543,     8.076,   239.661,    15.336
2019-09-25 11:45:00,   394.789,     6.024,   227.157,    15.564
2019-09-25 12:00:00,   822.047,     7.101,   228.489,    15.460
2019-09-25 12:15:00,   721.214,     7.155,   232.950,    15.222
2019-09-25 12:30:00,   829.738,     8.314,   229.800,    13.566
2019-09-25 12:45:00,  1218.543,     8.955,   225.324,    13.310
2019-09-25 13:00:00,  1174.961,     9.559,   219.933,    14.233
2019-09-25 13:15:00,   601.580,     8.682,   230.303,    14.360
2019-09-25 13:30:00,   383.680,     7.762,   241.892,    13.736
2019-09-25 13:45:00,   756.247,     7.259,   228.688,    13.493
2019-09-25 14:00:00,   437.514,     6.345,   219.099,    12.999
2019-09-25 14:15:00,   116.214,     6.288,   239.470,    14.397
2019-09-25 14:30:00,   688.742,     6.964,   236.355,    14.519
2019-09-25 14:45:00,   343.518,     8.127,   235.406,    13.786
2019-09-25 15:00:00,   939.970,     7.100,   232.574,    12.899
2019-09-25 15:15:00,   280.281,     7.258,   248.908,    14.429
2019-09-25 15:30:00,  1022.858,     7.892,   222.949,    14.703
2019-09-25 15:45:00,   560.563,     7.416,   233.589,    15.238
2019-09-25 16:00:00,   458.877,     6.696,   219.585,    13.844
2019-09-25 16:15:00,   433.240,     6.452,   219.850,    13.451
2019-09-25 16:30:00,   377.696,     6.786,   219.967,    13.093
2019-09-25 16:45:00,   352.915,     6.053,   219.464,    13.159
2019-09-25 17:00:00,   397.350,     5.919,   218.519,    13.076
2019-09-25 17:15:00,   117.923,     4.774,   218.151,    12.878
2019-09-25 17:30:00,   440.076,     4.972,   227.416,    12.961
2019-09-25 17:45:00,   203.375,     5.618,   233.509,    12.882
2019-09-25 18:00:00,   281.138,     5.594,   241.245,    12.793
2019-09-25 18:15:00,   263.193,     6.307,   235.852,    12.887
2019-09-25 18:30:00,   236.701,     5.965,   227.193,    12.807
2019-09-25 18:45:00,   388.805,     5.472,   242.310,    12.851
2019-09-25 19:00:00,   346.934,     6.494,   228.137,    12.687
2019-09-25 19:15:00,   693.868,     6.407,   242.834,    12.576
2019-09-25 19:30:00,   316.171,     6.343,   245.465,    12.578
2019-09-25 19:45:00,   304.208,     6.036,   227.558,    12.620
2019-09-25 20:00:00,    89.724,     5.298,   224.280,    12.781
2019-09-25 20:15:00,   339.243,     6.084,   225.322,    12.760
2019-09-25 20:30:00,   210.211,     5.430,   238.497,    12.635
2019-09-25 20:45:00,   559.708,     7.069,   237.927,    12.610
2019-09-25 21:00:00,   805.809,     7.859,   238.765,    12.614
2019-09-25 21:15:00,   618.670,     7.163,   244.350,    12.672
2019-09-25 21:30:00,   706.687,     7.185,   228.203,    12.758
2019-09-25 21:45:00,   394.789,     7.161,   239.137,    12.818
2019-09-25 22:00:00,   431.531,     7.680,   227.722,    12.933
2019-09-25 22:15:00,   410.171,     6.765,   232.401,    12.947
2019-09-25 22:30:00,   353.770,     6.518,   227.652,    12.977
2019-09-25 22:45:00,   460.584,     6.296,   236.854,    13.040
2019-09-25 23:00:00,   356.333,     6.361,   226.174,    13.104
2019-09-25 23:15:00,   292.247,     5.752,   220.847,    13.120
2019-09-25 23:30:00,   297.374,     6.461,   217.654,    12.964
2019-09-25 23:45:00,   217.047,     5.494,   219.236,    12.858
2019-09-26 00:00:00,   203.377,     5.238,   213.411,    12.845
2019-09-26 00:15:00,   168.339,     4.996,   227.105,    13.092
2019-09-26 00:30:00,    90.579,     4.132,   206.318,    13.276
2019-09-26 00:45:00,   156.377,     4.651,   213.064,    13.364
2019-09-26 01:00:00,   238.410,     4.655,   212.081,    13.178
2019-09-26 01:15:00,   233.283,     5.136,   212.290,    13.160
2019-09-26 01:30:00,   353.770,     5.797,   221.211,    13.111
2019-09-26 01:45:00,   290.536,     5.770,   225.158,    13.248
2019-09-26 02:00:00,   175.176,     5.198,   206.334,    13.233
2019-09-26 02:15:00,   147.831,     4.713,   204.518,    13.222
2019-09-26 02:30:00,   163.215,     4.485,   214.584,    13.325
2019-09-26 02:45:00,   414.441,     6.541,   210.358,    13.245
2019-09-26 03:00:00,   361.462,     5.921,   216.807,    13.150
2019-09-26 03:15:00,   417.004,     6.405,   231.948,    13.140
2019-09-26 03:30:00,   308.482,     6.226,   216.743,    12.803
2019-09-26 03:45:00,   262.337,     6.303,   229.920,    12.658
2019-09-26 04:00:00,   472.550,     6.460,   225.938,    12.793
2019-09-26 04:15:00,   354.624,     6.804,   226.226,    12.778
2019-09-26 04:30:00,   573.383,     5.960,   231.947,    12.791
2019-09-26 04:45:00,   367.442,     6.359,   217.428,    12.786
2019-09-26 05:00:00,   226.447,     6.800,   211.756,    12.801
2019-09-26 05:15:00,   225.592,     5.275,   213.961,    12.888
2019-09-26 05:30:00,   323.007,     5.846,   210.569,    12.819
2019-09-26 05:45:00,   287.972,     5.857,   219.098,    12.973
2019-09-26 06:00:00,   352.917,     6.463,   208.616,    12.929
2019-09-26 06:15:00,   362.315,     5.752,   189.714,    12.720
2019-09-26 06:30:00,   198.248,     5.627,   199.846,    12.646
2019-09-26 06:45:00,   165.776,     4.977,   195.173,    12.658
2019-09-26 07:00:00,   267.464,     5.136,   206.336,    12.670
2019-09-26 07:15:00,   134.159,     4.803,   199.074,    12.687
2019-09-26 07:30:00,   201.668,     4.727,   197.189,    12.720
2019-09-26 07:45:00,   241.828,     5.780,   202.493,    12.739
2019-09-26 08:00:00,   162.358,     5.619,   204.504,    12.798
2019-09-26 08:15:00,   352.917,     5.847,   190.314,    12.932
2019-09-26 08:30:00,   528.946,     6.992,   193.018,    13.121
2019-09-26 08:45:00,   816.920,     7.258,   195.887,    13.294
2019-09-26 09:00:00,   364.024,     6.998,   192.016,    13.317
2019-09-26 09:15:00,   380.262,     6.410,   200.544,    13.415
2019-09-26 09:30:00,   217.901,     6.025,   180.553,    13.596
2019-09-26 09:45:00,   284.553,     6.107,   188.593,    13.710
2019-09-26 10:00:00,   373.426,     5.750,   203.595,    13.903
2019-09-26 10:15:00,   481.095,     6.271,   195.774,    14.003
2019-09-26 10:30:00,   367.444,     6.685,   210.640,    14.382
2019-09-26 10:45:00,   759.667,     6.914,   216.586,    14.434
2019-09-26 11:00:00,   628.926,     7.082,   215.886,    14.081
2019-09-26 11:15:00,   942.534,     7.692,   201.805,    14.212
2019-09-26 11:30:00,  1327.066,     8.159,   219.100,    14.504
2019-09-26 11:45:00,   700.704,     8.943,   223.144,    14.672
2019-09-26 12:00:00,   516.128,     9.368,   228.518,    14.417
2019-09-26 12:15:00,   418.715,     8.101,   212.669,    14.921
2019-09-26 12:30:00,   654.562,     7.062,   219.915,    16.066
2019-09-26 12:45:00,   388.807,     7.436,   234.248,    16.759
2019-09-26 13:00:00,   441.785,     7.188,   229.307,    16.779
2019-09-26 13:15:00,   751.120,     7.763,   223.668,    16.090
2019-09-26 13:30:00,   440.078,     7.814,   217.511,    15.476
2019-09-26 13:45:00,  1064.728,     8.573,   219.299,    15.182
2019-09-26 14:00:00,   357.190,     6.743,   215.257,    15.525
2019-09-26 14:15:00,   380.262,     7.726,   224.149,    16.004
2019-09-26 14:30:00,   519.546,     7.794,   215.092,    15.802
2019-09-26 14:45:00,   346.079,     7.281,   215.166,    15.905
2019-09-26 15:00:00,   346.934,     6.092,   212.366,    16.021
2019-09-26 15:15:00,   769.920,     7.644,   218.867,    15.786
2019-09-26 15:30:00,   177.741,     6.252,   192.680,    16.063
2019-09-26 15:45:00,   246.103,     5.865,   202.467,    16.134
2019-09-26 16:00:00,   405.897,     5.541,   215.880,    15.766
2019-09-26 16:15:00,   255.501,     5.057,   210.501,    15.865
2019-09-26 16:30:00,   396.498,     5.699,   223.859,    15.791
2019-09-26 16:45:00,   762.229,     6.642,   223.441,    15.665
2019-09-26 17:00:00,  1186.926,     7.895,   234.364,    15.663
